25.88,55.64,6.3,25.68,52.77,6.3,28.87,43.67,10.75,27.4,49.5,130618,24.95,50.51,9,0,10,0,0,0,0,0,1,0,1,0,0,0,1,10,10,0,1,0,0,0,0,0,0, ,6,NA
25.88,55.64,6.3,25.68,52.77,6.3,28.87,43.67,10.75,27.4,49.5,130618,24.23,49.3,4.5,0,10,0,0,0,0,0,1,0,1,0,0,0,1,10,10,0,1,0,0,0,0,0,0, ,6,NA
25.88,55.64,6.3,25.68,52.77,6.3,28.87,43.67,10.75,27.4,49.5,130618,24,48.91,4.5,0,10,0,0,0,0,0,1,0,1,0,0,0,1,10,10,0,1,0,0,0,0,0,0, ,3,NA
25.88,55.64,6.3,25.68,52.77,6.3,28.87,43.67,10.75,27.4,49.5,130618,23.3,48.44,4.5,0,10,0,0,0,0,0,1,0,1,0,0,0,1,10,10,0,1,0,0,0,0,0,0, ,3,NA
25.88,55.64,6.3,25.68,52.77,6.3,28.87,43.67,10.75,27.4,49.5,130618,23.05,-1595.41,293895,0,10,0,0,0,0,0,1,0,1,0,0,0,1,10,10,0,1,0,0,0,0,0,0, ,3,NA
25.88,55.64,6.3,25.68,52.77,6.3,28.87,43.67,10.75,27.4,49.5,130618,23.05,-1595.41,293895,0,10,0,0,0,0,0,1,0,1,0,0,0,1,10,10,0,1,0,0,0,0,0,0, ,3,NA
25.88,55.64,6.3,25.68,52.77,6.3,28.87,43.67,10.75,27.4,49.5,130618,23.05,-1595.41,293895,0,10,0,0,0,0,0,1,0,1,0,0,0,1,10,10,0,1,0,0,0,0,0,0, ,2,MEAL
25.88,55.64,6.3,25.68,52.77,6.3,28.76,42.23,4.3,27.4,49.5,130618,22.34,50.2,4.5,0,10,0,0,0,0,0,1,0,1,0,0,0,1,10,10,0,1,0,0,10,0,0,0, ,6,MEAL
25.88,55.64,6.3,25.68,52.77,6.3,28.76,42.23,4.3,27.4,49.5,130618,22.34,50.2,4.5,0,10,0,0,0,0,0,1,0,1,0,0,0,1,10,10,0,1,0,0,10,0,0,0, ,2,MEAL
25.88,55.64,6.3,25.68,52.77,6.3,28.76,42.23,4.3,27.4,49.5,130618,22.34,50.2,4.5,0,10,0,0,0,0,0,1,0,1,0,0,0,1,10,10,0,1,0,0,10,0,0,0, ,2,MEAL
25.88,55.64,6.3,25.68,52.77,6.3,28.76,42.23,4.3,27.4,49.5,130618,22.34,50.2,4.5,0,10,0,0,0,0,0,1,0,1,0,0,0,1,10,10,0,1,0,0,10,0,0,0, ,6,MEAL
25.88,55.64,6.3,25.68,52.77,6.3,28.76,42.23,4.3,27.4,49.5,130618,22.34,50.2,4.5,0,10,0,0,0,0,0,1,0,1,0,0,0,1,10,10,0,1,0,0,10,0,0,0, ,2,MEAL
25.88,55.64,6.3,25.68,52.77,6.3,28.75,40.21,10.75,27.4,49.5,130618,22.34,50.2,4.5,0,10,0,0,0,0,0,1,0,1,0,0,0,1,10,10,0,1,0,0,10,0,0,0, ,5,MEAL
25.88,55.64,6.3,25.68,52.77,6.3,28.75,40.21,10.75,27.4,49.5,130618,22.34,50.2,4.5,0,10,0,0,0,0,0,1,0,1,0,0,0,1,10,10,0,1,0,0,10,0,0,0, ,0,MEAL
25.53,50.71,33.6,25.68,52.77,6.3,28.75,40.21,10.75,27.4,49.5,130618,22.34,50.2,4.5,0,10,0,0,0,0,0,1,0,1,0,0,0,1,10,10,0,1,0,0,10,0,0,0, ,0,MEAL
25.53,50.71,33.6,25.68,52.77,6.3,28.75,40.21,10.75,27.4,49.5,130618,22.34,50.2,4.5,0,10,0,0,0,0,0,1,0,1,0,0,0,1,10,10,0,1,0,0,10,0,0,0, ,0,MEAL
25.53,50.71,33.6,25.68,52.77,6.3,28.75,40.21,10.75,27.12,43.78,18,22.34,50.2,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,10,0,1,0,0,10,0,0,0, ,0,MEAL
25.53,50.71,33.6,25.68,52.77,6.3,28.75,40.21,10.75,27.12,43.78,18,22.34,50.2,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,10,0,1,0,0,10,0,0,0, ,1,MEAL
25.53,50.71,33.6,25.68,52.77,6.3,28.75,40.21,10.75,27.12,43.78,18,22.34,50.2,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,10,0,1,0,0,10,0,0,0, ,1,MEAL
25.53,50.71,33.6,25.68,52.77,6.3,28.75,40.21,10.75,27.12,43.78,18,22.34,50.2,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,10,0,1,0,0,10,0,0,0, ,1,MEAL
25.53,50.71,33.6,25.01,46.48,4.2,28.75,40.21,10.75,27.12,43.78,18,22.34,50.2,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,10,0,1,0,0,10,0,0,0, ,1,MEAL
25.53,50.71,33.6,25.01,46.48,4.2,28.75,40.21,10.75,27.03,43.13,8,22.34,50.2,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,10,0,1,0,0,10,0,0,0, ,1,MEAL
25.53,50.71,33.6,25.01,46.48,4.2,28.75,40.21,10.75,27.03,43.13,8,22.34,50.2,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,10,0,1,0,0,10,0,0,0, ,1,MEAL
25.53,50.71,33.6,-45.41,100,137438.7,28.75,40.21,10.75,27.03,43.13,8,22.34,50.2,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,10,0,1,0,0,0,0,0,0, ,1,READ
25.53,50.71,33.6,-45.41,100,137438.7,28.75,40.21,10.75,27.03,43.13,8,22.34,50.2,4.5,0,0,0,0,0,0,0,1,0,1,0,10,0,1,10,1,0,1,0,0,10,0,0,0, ,4,READ
25.53,50.71,33.6,-45.41,100,137438.7,28.75,40.21,10.75,27.03,43.13,8,22.34,50.2,4.5,0,0,0,0,0,0,0,1,0,1,0,10,0,1,10,1,0,1,0,0,10,0,0,0, ,4,READ
25.53,50.71,33.6,-45.41,100,137438.7,28.75,40.21,10.75,27.03,43.13,8,22.34,50.2,4.5,0,0,0,0,0,0,0,1,0,1,0,10,0,1,10,1,0,1,0,0,10,0,0,0, ,4,READ
25.53,50.71,33.6,-45.41,100,137438.7,28.75,40.21,10.75,27.03,43.13,8,22.34,50.2,4.5,0,0,0,0,0,0,0,1,0,1,0,10,0,1,10,1,0,1,0,0,10,0,0,0, ,4,READ
25.53,50.71,33.6,-45.41,100,137438.7,28.75,40.21,10.75,27.03,43.13,8,22.34,50.2,4.5,0,0,0,0,0,0,0,1,0,1,0,10,0,1,10,1,0,1,0,0,10,0,0,0, ,0,READ
25.53,50.71,33.6,-45.41,100,137438.7,28.75,40.21,10.75,27.03,43.13,8,22.34,50.2,4.5,0,0,0,0,0,0,0,1,0,1,0,10,0,1,10,1,0,1,0,0,10,0,0,0, ,0,READ
25.53,50.71,33.6,-45.41,100,137438.7,28.75,40.21,10.75,27.03,43.13,8,22.34,50.2,4.5,0,0,0,0,0,0,0,1,0,1,0,10,0,1,10,1,0,1,0,0,10,0,0,0, ,0,READ
25.53,50.71,33.6,-45.41,100,137438.7,28.75,40.21,10.75,27.03,43.13,8,22.34,50.2,4.5,0,0,0,0,0,0,0,1,0,1,0,10,0,1,10,1,0,1,0,0,10,0,0,0, ,4,READ
25.53,50.71,33.6,-45.41,100,137438.7,28.75,40.21,10.75,27.03,43.13,8,22.34,50.2,4.5,0,0,0,0,0,0,0,1,0,1,0,10,0,1,10,1,0,1,0,0,10,0,0,0, ,0,READ
25.53,50.71,33.6,-45.41,100,137438.7,28.75,40.21,10.75,27.03,43.13,8,22.34,50.2,4.5,0,0,0,0,0,0,0,1,0,1,0,10,0,1,10,10,0,1,0,0,10,0,0,0, ,0,READ
25.53,50.71,33.6,-45.41,100,137438.7,28.75,40.21,10.75,27.03,43.13,8,22.34,50.2,4.5,0,0,0,0,0,0,0,1,0,1,0,10,0,1,10,1,0,1,0,0,10,0,0,0, ,0,READ
25.53,50.71,33.6,-45.41,100,137438.7,28.75,40.21,10.75,27.03,43.13,8,22.34,50.2,4.5,0,0,0,0,0,0,0,1,0,1,0,10,0,1,10,1,0,1,0,0,10,0,0,0, ,4,READ
25.53,50.71,33.6,-45.41,100,137438.7,28.75,40.21,10.75,27.03,43.13,8,22.34,50.2,4.5,0,0,0,0,0,0,0,1,0,1,10,10,0,1,10,1,0,1,0,0,10,0,0,0, ,5,TV
25.53,50.71,33.6,-45.41,100,137438.7,28.75,40.21,10.75,27.03,43.13,8,22.34,50.2,4.5,0,0,0,0,0,0,0,1,0,1,10,10,0,1,10,1,0,1,0,0,10,0,0,0, ,5,TV
25.53,50.71,33.6,-45.41,100,137438.7,28.75,40.21,10.75,27.03,43.13,8,22.34,50.2,4.5,0,0,0,0,0,0,0,1,0,1,10,10,0,1,10,1,0,1,0,0,10,0,0,0, ,4,TV
25.53,50.71,33.6,-45.41,100,137438.7,28.75,40.21,10.75,27.03,43.13,8,22.34,50.2,4.5,0,0,0,0,0,0,0,1,0,1,10,0,0,1,10,1,0,1,0,0,10,0,0,0, ,5,TV
25.53,50.71,33.6,-45.41,100,137438.7,28.75,40.21,10.75,27.03,43.13,8,22.34,50.2,4.5,0,0,0,0,0,0,0,1,0,1,10,0,0,1,10,1,0,1,0,0,10,0,0,0, ,3,TV
25.53,50.71,33.6,-45.41,100,137438.7,28.75,40.21,10.75,27.03,43.13,8,22.34,50.2,4.5,0,0,0,0,0,0,0,1,0,1,10,0,0,1,10,1,0,1,0,0,10,0,0,0, ,1,TV
25.53,50.71,33.6,-45.41,100,137438.7,28.75,40.21,10.75,27.03,43.13,8,22.34,50.2,4.5,0,0,0,0,0,0,0,1,0,1,10,0,0,1,10,1,0,1,0,0,10,0,0,0, ,1,TV
25.53,50.71,33.6,-45.41,100,137438.7,28.75,40.21,10.75,27.03,43.13,8,22.34,50.2,4.5,0,0,0,0,0,0,0,1,0,1,10,0,0,1,10,1,0,1,0,0,10,0,0,0, ,2,TV
25.53,50.71,33.6,-45.41,100,137438.7,28.75,40.21,10.75,27.03,43.13,8,22.34,50.2,4.5,0,0,0,0,0,0,0,1,0,1,10,0,0,1,10,1,0,1,0,0,10,0,0,0, ,2,TV
25.53,50.71,33.6,-45.41,100,137438.7,28.75,40.21,10.75,27.03,43.13,8,22.34,50.2,4.5,0,0,0,0,0,0,0,1,0,1,10,0,0,1,10,1,0,1,0,0,10,0,0,0, ,2,TV
25.53,50.71,33.6,-45.41,100,137438.7,28.75,40.21,10.75,27.03,43.13,8,22.34,50.2,4.5,0,0,0,0,0,0,0,1,0,1,10,0,0,1,10,1,0,1,0,0,10,0,0,0, ,5,TV
25.53,50.71,33.6,-45.41,100,137438.7,28.75,40.21,10.75,27.03,43.13,8,22.34,50.2,4.5,0,0,0,0,0,0,0,1,0,1,10,0,0,1,10,1,0,1,0,0,10,0,0,0, ,5,TV
25.53,50.71,33.6,-45.41,100,137438.7,28.75,40.21,10.75,27.03,43.13,8,22.34,50.2,4.5,0,0,0,0,0,0,0,1,0,1,10,0,0,1,10,1,0,1,0,0,10,0,0,0, ,5,TV
25.53,50.71,33.6,-45.41,100,137438.7,28.75,40.21,10.75,26.78,48.62,28,22.34,50.2,4.5,0,0,0,0,0,0,0,1,0,1,10,0,0,1,10,1,0,1,0,0,10,0,0,0, ,5,TV
25.53,50.71,33.6,-45.41,100,137438.7,28.75,40.21,10.75,26.78,48.62,28,22.34,50.2,4.5,0,0,0,0,0,0,0,1,0,1,10,0,0,1,10,1,0,1,0,0,10,0,0,0, ,5,TV
25.53,50.71,33.6,-45.41,100,137438.7,28.75,40.21,10.75,26.78,48.62,28,22.34,50.2,4.5,0,0,0,0,0,0,0,1,0,1,10,0,0,1,10,1,0,1,0,0,0,0,0,0, ,5,TV
25.53,50.71,33.6,-45.41,100,137438.7,28.75,40.21,10.75,26.78,48.62,28,22.34,50.2,4.5,0,0,0,0,0,0,0,1,0,1,10,0,0,1,10,1,0,1,0,0,0,0,0,0, ,7,STUDY
25.53,50.71,33.6,-45.41,100,137438.7,28.75,40.21,10.75,26.78,48.62,28,22.34,50.2,4.5,0,0,0,0,0,0,0,1,0,1,10,0,0,1,10,1,0,1,0,0,0,0,0,0, ,5,STUDY
25.39,53.98,8.4,-45.41,100,137438.7,28.75,40.21,10.75,26.76,48.73,2,22.34,50.2,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,5,STUDY
25.39,53.98,8.4,-45.41,100,137438.7,28.75,40.21,10.75,26.76,48.73,2,22.34,50.2,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,5,STUDY
25.39,53.98,10.5,-45.41,100,137438.7,28,44.62,4.3,26.79,48.55,4,21.76,64.46,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,2,STUDY
25.39,53.98,10.5,-45.41,100,137438.7,28,44.62,4.3,26.79,48.55,2,21.79,60.25,9,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,2,STUDY
25.4,54.18,16.8,-45.41,100,137438.7,28,44.62,4.3,26.79,48.55,2,21.79,60.25,9,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,3,STUDY
25.4,54.18,16.8,25.87,50,88.2,28.03,44.75,6.45,-38.87,-4.84,2,21.44,59.4,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,3,STUDY
25.4,54.18,16.8,25.82,49.95,86.1,28.02,44.37,4.3,-38.87,-4.84,2,21.38,64.04,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,10, ,3,STUDY
25.4,54.18,16.8,25.82,49.95,86.1,28.04,44.44,12.9,-38.87,-4.84,2,21.38,64.04,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,3,STUDY
25.4,54.18,16.8,573.99,100,35487.9,28.04,44.44,12.9,-38.87,-4.84,2,21.38,64.04,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,3,STUDY
25.4,54.18,16.8,573.99,100,35487.9,28.07,44.57,4.3,26.77,48.29,0,21.61,64.62,18,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,3,STUDY
25.4,54.18,16.8,573.99,100,35487.9,28.07,44.57,4.3,26.77,48.29,0,21.61,64.78,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,3,STUDY
25.4,54.18,16.8,573.99,100,35487.9,28.07,44.57,4.3,26.77,48.29,0,21.61,64.85,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,10, ,3,STUDY
25.4,54.18,16.8,25.86,49.95,86.1,28.05,44.75,4.3,26.77,48.29,0,21.74,64.51,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,1,STUDY
25.4,54.18,16.8,25.86,49.95,86.1,28.05,44.75,4.3,26.77,48.29,0,21.74,64.51,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,10, ,3,STUDY
25.48,53.87,8.4,25.86,49.95,86.1,28.05,44.75,4.3,26.74,48.55,2,21.74,64.51,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,10, ,3,STUDY
25.48,53.87,8.4,25.86,49.95,86.1,28.05,44.75,4.3,26.75,48.6,12,21.74,64.51,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,3,STUDY
25.48,53.87,8.4,182.7,100,137088,28.05,44.75,4.3,26.75,48.6,12,21.79,63.86,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,5,NA
25.48,53.87,8.4,182.7,100,137088,28.05,44.75,4.3,26.75,48.6,12,21.79,63.86,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,3,NA
25.46,54.23,6.3,182.7,100,137088,28.08,45.13,2.15,26.75,48.6,12,21.79,63.86,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,10,10,1,0,0,0,0,0,0, ,3,NOTEBOOK
25.46,54.23,6.3,182.7,100,137088,28.08,45.13,2.15,26.78,49.66,130562,22.08,63.09,13.5,0,10,0,0,0,0,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,3,NOTEBOOK
25.46,54.23,6.3,182.7,100,137088,28.08,45.13,2.15,26.78,49.66,130562,22.08,63.09,13.5,0,10,0,0,0,0,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,10, ,3,NOTEBOOK
25.46,54.23,6.3,25.72,51.32,86.1,28.08,45.13,2.15,26.78,49.66,130562,22.08,63.09,13.5,0,10,0,0,0,0,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,3,NOTEBOOK
25.46,54.23,6.3,25.72,51.32,86.1,28.06,45.56,4.3,26.78,49.66,130562,22.14,62.93,4.5,0,10,0,0,0,0,0,1,0,1,0,0,0,1,10,10,10,1,0,0,0,0,0,0, ,3,NOTEBOOK
25.46,54.23,6.3,25.72,51.32,86.1,28.06,45.56,4.3,26.78,49.66,130562,22.14,62.93,4.5,0,10,0,0,0,0,0,1,0,1,0,0,0,1,10,10,10,1,0,0,0,0,0,0, ,3,NOTEBOOK
25.46,54.23,6.3,25.72,51.32,86.1,28.06,45.56,4.3,26.78,49.66,130562,22.21,62.93,13.5,0,10,0,0,0,0,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,3,NOTEBOOK
25.43,55.15,8.4,25.72,51.32,86.1,28.06,45.56,4.3,26.78,49.66,130562,22.21,62.93,13.5,0,10,0,0,0,0,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,3,NOTEBOOK
25.47,55.22,8.4,25.72,51.32,86.1,28.06,45.56,4.3,26.78,49.66,130562,22.28,62.89,4.5,0,10,0,0,0,0,0,1,0,1,0,0,0,1,10,10,10,1,0,0,0,0,0,0, ,3,NOTEBOOK
25.47,55.22,8.4,25.72,51.32,86.1,28.08,46.01,2.15,26.78,49.66,130562,22.3,62.84,4.5,0,10,0,0,0,0,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,10, ,4,NOTEBOOK
25.47,55.22,8.4,25.72,51.32,86.1,28.08,46.01,2.15,26.78,49.66,130562,22.34,62.89,18,0,10,0,0,0,0,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,4,NOTEBOOK
25.47,55.22,8.4,25.72,51.32,86.1,28.08,46.01,2.15,26.78,49.66,130562,22.34,62.89,18,0,10,0,0,0,0,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,3,NOTEBOOK
25.47,55.22,8.4,25.72,52.11,86.1,28.08,46.01,2.15,26.78,49.66,130562,22.34,62.89,18,0,10,0,0,0,0,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,3,NOTEBOOK
25.47,55.22,8.4,25.72,52.11,86.1,28.09,46.24,8.6,26.78,49.66,130562,22.39,62.96,4.5,0,10,0,0,0,0,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,3,NOTEBOOK
25.47,55.22,8.4,25.72,52.11,86.1,28.09,46.24,8.6,26.89,49.91,2,22.39,62.96,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,3,NOTEBOOK
25.47,55.22,8.4,25.72,52.11,86.1,28.09,46.24,8.6,26.89,49.91,18,22.39,62.96,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,10, ,3,NOTEBOOK
25.47,55.22,8.4,25.76,51.43,2.1,28.09,46.24,8.6,26.89,49.91,18,22.39,62.96,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,10,1,10,0,0,0,0,0, ,4,NA
25.47,55.22,8.4,25.76,51.43,2.1,28.09,46.24,8.6,26.89,49.91,18,22.39,62.96,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,10,1,10,0,0,0,0,0, ,4,SLEEP
25.47,55.22,8.4,25.76,51.43,2.1,28.09,46.24,8.6,26.89,49.91,18,22.39,62.96,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,0,1,10,0,0,0,0,0, ,4,SLEEP
25.47,55.22,8.4,25.76,51.43,2.1,28.09,46.24,8.6,26.92,49.81,2,22.28,63.49,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,0,1,10,0,0,0,0,0, ,4,SLEEP
25.47,55.22,8.4,25.85,51.45,6.3,28.09,46.24,8.6,26.94,49.68,2,22.31,63.36,18,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,0,1,10,0,0,0,0,0, ,5,SLEEP
25.47,55.22,8.4,25.85,51.45,6.3,28.09,46.24,8.6,26.92,49.81,6,22.31,63.36,18,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,0,1,10,0,0,0,0,0, ,5,SLEEP
25.47,55.22,8.4,25.85,51.45,6.3,28.09,46.24,8.6,26.92,49.73,6,22.31,63.36,18,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,0,1,10,0,0,0,0,0, ,5,SLEEP
25.65,55.01,6.3,25.85,51.45,6.3,28.09,46.24,8.6,26.92,49.73,2,22.34,63.2,22.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,10,0,1,10,0,0,0,0,0, ,5,SLEEP
25.65,55.01,6.3,25.85,51.45,6.3,28.09,46.24,8.6,26.92,49.73,2,22.34,63.2,22.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,10,0,1,10,0,0,0,0,0, ,5,SLEEP
25.67,55.06,10.5,25.59,52.64,14.7,28.09,46.24,8.6,26.92,49.73,2,22.34,63.2,22.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,10,0,1,10,0,0,0,0,0, ,5,SLEEP
25.67,55.06,10.5,25.21,54.19,10.5,28.21,46.51,2.15,26.92,49.73,2,22.44,62.8,13.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,0,1,10,0,0,0,0,0, ,5,SLEEP
25.67,55.06,10.5,25.21,54.19,10.5,28.12,46.62,4.3,26.92,49.73,2,22.44,62.8,13.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,0,1,10,0,0,0,0,0, ,5,SLEEP
25.67,55.06,10.5,25.75,52.32,2.1,28.11,46.75,6.45,27.03,50.18,2,22.47,63.09,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,0,1,10,0,0,0,0,0, ,5,SLEEP
25.67,55.06,10.5,25.75,52.32,2.1,28.08,46.75,2.15,27.03,50.18,2,22.47,63.09,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,0,1,10,0,0,0,0,0, ,5,SLEEP
25.67,55.06,10.5,25.75,52.32,2.1,28.09,46.62,8.6,27.03,50.18,2,22.47,63.09,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,0,1,10,0,0,0,0,0, ,5,SLEEP
25.67,55.06,10.5,25.89,51.79,2.1,28.09,46.62,8.6,27.03,50.18,2,22.47,63.09,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,0,1,10,0,0,0,0,0, ,5,SLEEP
25.67,55.06,10.5,25.89,51.79,2.1,28.1,46.62,2.15,27.05,50,8,22.57,62.82,18,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,0,1,10,0,0,0,0,0, ,1,NA
25.46,55.94,8.4,25.89,51.79,2.1,28.1,46.62,2.15,27.05,50,8,22.57,62.82,18,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,0,1,10,0,0,0,0,10, ,6,SWEEP
25.46,55.94,8.4,25.89,51.79,2.1,28.1,46.62,2.15,27.05,50,8,22.57,62.82,18,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,0,1,10,0,0,0,0,10, ,6,SWEEP
25.46,55.94,8.4,25.97,51.46,84,28.1,46.62,2.15,27.05,50,8,22.57,62.77,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,0,1,10,0,10,0,0,0, ,6,SWEEP
25.46,55.94,8.4,26.03,51.58,84,28.1,46.62,2.15,27.05,50,8,22.57,62.77,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,0,1,10,0,10,0,0,0, ,6,SWEEP
25.46,55.94,8.4,26.02,51.48,84,28.1,46.62,2.15,27.05,50,8,22.57,62.77,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,0,1,0,0,0,0,0,10, ,6,SWEEP
25.46,55.94,8.4,26.02,51.48,84,28.1,46.62,2.15,27.15,49.77,16,22.57,62.77,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,0,1,0,0,0,0,0,10, ,6,SWEEP
25.71,55.37,54.6,26.02,51.48,84,28.1,46.49,6.45,27.16,49.72,10,22.63,62.59,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,0,1,0,0,0,0,0,0, ,6,SWEEP
25.71,55.37,54.6,26.06,51.25,84,28.1,46.49,6.45,27.16,49.72,10,22.63,62.53,18,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,0,1,0,0,0,0,0,10, ,6,SWEEP
25.71,55.37,54.6,26.06,51.25,84,28.1,46.49,6.45,27.16,49.72,10,22.63,62.53,18,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,0,1,0,0,0,0,0,10, ,6,SWEEP
25.59,55.6,58.8,26.12,51.15,86.1,28.1,46.49,6.45,27.16,49.72,10,22.63,62.53,18,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,1,0,1,0,0,0,0,0,10, ,6,SWEEP
25.59,55.6,58.8,26.12,51.15,86.1,28.12,46.39,10.75,27.16,49.72,10,22.63,62.53,18,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,10,0,1,0,0,0,0,0,0, ,6,SWEEP
