6.3,6.3,10.75,18,9,0,1,0,1,0,0,0,1,10,10,0,1,0, 6,NA
6.3,6.3,10.75,18,4.5,0,1,0,1,0,0,0,1,10,10,0,1,0, 6,NA
6.3,6.3,10.75,18,4.5,0,1,0,1,0,0,0,1,10,10,0,1,0, 3,NA
6.3,6.3,10.75,18,4.5,0,1,0,1,0,0,0,1,10,10,0,1,0, 3,NA
6.3,6.3,10.75,18,4.5,0,1,0,1,0,0,0,1,10,10,0,1,0, 3,NA
6.3,6.3,10.75,19.35,4.5,0,1,0,1,0,0,0,1,10,10,0,1,0, 3,NA
6.3,6.3,10.75,21.5,4.5,0,1,0,1,0,0,0,1,10,10,0,1,0, 2,MEAL
6.3,6.3,4.3,21.5,4.5,0,1,0,1,0,0,0,1,10,10,0,1,0, 6,MEAL
172.2,6.3,4.3,23.65,4.5,0,1,0,1,0,0,0,1,10,10,0,1,0, 2,MEAL
172.2,6.3,4.3,23.65,4.5,0,1,0,1,0,0,0,1,10,10,0,1,0, 2,MEAL
172.2,6.3,4.3,21.5,4.5,0,1,0,1,0,0,0,1,10,10,0,1,0, 6,MEAL
178.5,6.3,4.3,21.5,4.5,0,1,0,1,0,0,0,1,10,10,0,1,0, 2,MEAL
178.5,6.3,10.75,21.5,4.5,0,1,0,1,0,0,0,1,10,10,0,1,0, 5,MEAL
176.4,6.3,10.75,19.35,4.5,0,1,0,1,0,0,0,1,10,10,0,1,0, 0,MEAL
172.2,6.3,10.75,19.35,4.5,0,1,0,1,0,0,0,1,10,10,0,1,0, 0,MEAL
172.2,6.3,10.75,18,4.5,0,1,0,1,0,0,0,1,10,10,0,1,0, 0,MEAL
176.4,6.3,10.75,18,4.5,0,1,0,1,0,0,0,1,10,10,0,1,0, 0,MEAL
174.3,6.3,10.75,18,4.5,0,1,0,1,0,0,0,1,10,10,0,1,0, 1,MEAL
174.3,6.3,10.75,18,4.5,0,1,0,1,0,0,0,1,10,10,0,1,0, 1,MEAL
172.2,6.3,10.75,18,4.5,0,1,0,1,0,0,0,1,10,10,0,1,0, 1,MEAL
172.2,4.2,10.75,18,4.5,0,1,0,1,0,0,0,1,10,10,0,1,0, 1,MEAL
172.2,4.2,10.75,8,4.5,0,1,0,1,0,0,0,1,10,10,0,1,0, 1,MEAL
172.2,4.2,10.75,8,4.5,0,1,0,1,0,0,0,1,10,10,0,1,0, 1,MEAL
220.5,33.6,10.75,8,4.5,0,1,0,1,0,0,0,1,10,10,0,1,0, 1,READ
220.5,31.5,10.75,8,4.5,0,1,0,1,0,10,0,1,10,1,0,1,0, 4,READ
216.3,31.5,10.75,8,4.5,0,1,0,1,0,10,0,1,10,1,0,1,0, 4,READ
216.3,31.5,10.75,8,4.5,0,1,0,1,0,10,0,1,10,1,0,1,0, 4,READ
220.5,29.4,10.75,8,4.5,0,1,0,1,0,10,0,1,10,1,0,1,0, 4,READ
220.5,29.4,10.75,8,4.5,0,1,0,1,0,10,0,1,10,1,0,1,0, 0,READ
220.5,29.4,10.75,8,4.5,0,1,0,1,0,10,0,1,10,1,0,1,0, 0,READ
222.6,29.4,10.75,8,4.5,0,1,0,1,0,10,0,1,10,1,0,1,0, 0,READ
235.2,29.4,10.75,8,4.5,0,1,0,1,0,10,0,1,10,1,0,1,0, 4,READ
220.5,27.3,10.75,8,4.5,0,1,0,1,0,10,0,1,10,1,0,1,0, 0,READ
220.5,27.3,10.75,8,4.5,0,1,0,1,0,10,0,1,10,10,0,1,0, 0,READ
220.5,27.3,10.75,8,4.5,0,1,0,1,0,10,0,1,10,1,0,1,0, 0,READ
218.4,27.3,10.75,8,4.5,0,1,0,1,0,10,0,1,10,1,0,1,0, 4,READ
218.4,6.3,10.75,8,4.5,0,1,0,1,10,10,0,1,10,1,0,1,0, 5,TV
172.2,6.3,10.75,8,4.5,0,1,0,1,10,10,0,1,10,1,0,1,0, 5,TV
172.2,6.3,10.75,8,4.5,0,1,0,1,10,10,0,1,10,1,0,1,0, 4,TV
186.9,6.3,10.75,8,4.5,0,1,0,1,10,0,0,1,10,1,0,1,0, 5,TV
184.8,6.3,10.75,8,4.5,0,1,0,1,10,0,0,1,10,1,0,1,0, 3,TV
186.9,6.3,10.75,8,4.5,0,1,0,1,10,0,0,1,10,1,0,1,0, 1,TV
186.9,6.3,10.75,8,4.5,0,1,0,1,10,0,0,1,10,1,0,1,0, 1,TV
186.9,6.3,10.75,8,4.5,0,1,0,1,10,0,0,1,10,1,0,1,0, 2,TV
191.1,6.3,10.75,8,4.5,0,1,0,1,10,0,0,1,10,1,0,1,0, 2,TV
191.1,6.3,10.75,8,4.5,0,1,0,1,10,0,0,1,10,1,0,1,0, 2,TV
191.1,6.3,10.75,8,4.5,0,1,0,1,10,0,0,1,10,1,0,1,0, 5,TV
191.1,6.3,10.75,8,4.5,0,1,0,1,10,0,0,1,10,1,0,1,0, 5,TV
191.1,6.3,10.75,8,4.5,0,1,0,1,10,0,0,1,10,1,0,1,0, 5,TV
186.9,8.4,10.75,28,4.5,0,1,0,1,10,0,0,1,10,1,0,1,0, 5,TV
186.9,10.5,10.75,28,4.5,0,1,0,1,10,0,0,1,10,1,0,1,0, 5,TV
184.8,10.5,10.75,28,4.5,0,1,0,1,10,0,0,1,10,1,0,1,0, 5,TV
33.6,88.2,10.75,28,4.5,0,1,0,1,10,0,0,1,10,1,0,1,0, 7,STUDY
33.6,144.9,10.75,28,4.5,0,1,0,1,10,0,0,1,10,1,0,1,0, 5,STUDY
8.4,151.2,10.75,2,4.5,0,1,0,1,0,0,0,1,10,1,10,1,0, 5,STUDY
8.4,153.3,10.75,2,4.5,0,1,0,1,0,0,0,1,10,1,10,1,0, 5,STUDY
10.5,153.3,4.3,4,4.5,0,1,0,1,0,0,0,1,10,1,10,1,0, 2,STUDY
10.5,153.3,4.3,2,9,0,1,0,1,0,0,0,1,10,1,10,1,0, 2,STUDY
16.8,153.3,4.3,2,9,0,1,0,1,0,0,0,1,10,1,10,1,0, 3,STUDY
16.8,153.3,6.45,2,4.5,0,1,0,1,0,0,0,1,10,1,10,1,0, 3,STUDY
16.8,153.3,4.3,2,4.5,0,1,0,1,0,0,0,1,10,1,10,1,0, 3,STUDY
16.8,155.4,12.9,2,4.5,0,1,0,1,0,0,0,1,10,1,10,1,0, 3,STUDY
16.8,155.4,12.9,2,4.5,0,1,0,1,0,0,0,1,10,1,10,1,0, 3,STUDY
16.8,153.3,4.3,0,18,0,1,0,1,0,0,0,1,10,1,10,1,0, 3,STUDY
16.8,151.2,4.3,0,4.5,0,1,0,1,0,0,0,1,10,1,10,1,0, 3,STUDY
16.8,151.2,4.3,0,4.5,0,1,0,1,0,0,0,1,10,1,10,1,0, 3,STUDY
16.8,151.2,4.3,0,4.5,0,1,0,1,0,0,0,1,10,1,10,1,0, 1,STUDY
16.8,151.2,4.3,0,4.5,0,1,0,1,0,0,0,1,10,1,10,1,0, 3,STUDY
8.4,149.1,4.3,2,4.5,0,1,0,1,0,0,0,1,10,1,10,1,0, 3,STUDY
8.4,149.1,4.3,12,4.5,0,1,0,1,0,0,0,1,10,1,10,1,0, 3,STUDY
8.4,140.7,4.3,12,4.5,0,1,0,1,0,0,0,1,10,1,0,1,0, 5,NA
8.4,88.2,4.3,12,4.5,0,1,0,1,0,0,0,1,10,1,0,1,0, 3,NA
6.3,88.2,2.15,12,4.5,0,1,0,1,0,0,0,1,10,10,0,1,0, 3,NOTEBOOK
6.3,86.1,2.15,12,13.5,0,1,0,1,0,0,0,1,10,1,0,1,0, 3,NOTEBOOK
6.3,86.1,2.15,12,13.5,0,1,0,1,0,0,0,1,10,1,0,1,0, 3,NOTEBOOK
6.3,86.1,2.15,12,13.5,0,1,0,1,0,0,0,1,10,1,0,1,0, 3,NOTEBOOK
6.3,86.1,4.3,12,4.5,0,1,0,1,0,0,0,1,10,10,0,1,0, 3,NOTEBOOK
6.3,86.1,4.3,12,4.5,0,1,0,1,0,0,0,1,10,10,0,1,0, 3,NOTEBOOK
6.3,86.1,4.3,12,13.5,0,1,0,1,0,0,0,1,10,1,0,1,0, 3,NOTEBOOK
8.4,86.1,4.3,12,13.5,0,1,0,1,0,0,0,1,10,1,0,1,0, 3,NOTEBOOK
8.4,86.1,4.3,12,4.5,0,1,0,1,0,0,0,1,10,10,0,1,0, 3,NOTEBOOK
8.4,86.1,2.15,12,4.5,0,1,0,1,0,0,0,1,10,1,0,1,0, 4,NOTEBOOK
8.4,86.1,2.15,12,18,0,1,0,1,0,0,0,1,10,1,0,1,0, 4,NOTEBOOK
8.4,86.1,2.15,12,18,0,1,0,1,0,0,0,1,10,1,0,1,0, 3,NOTEBOOK
8.4,86.1,2.15,12,18,0,1,0,1,0,0,0,1,10,1,0,1,0, 3,NOTEBOOK
8.4,86.1,8.6,2,4.5,0,1,0,1,0,0,0,1,10,1,0,1,0, 3,NOTEBOOK
8.4,86.1,8.6,2,4.5,0,1,0,1,0,0,0,1,10,1,0,1,0, 3,NOTEBOOK
8.4,86.1,8.6,18,4.5,0,1,0,1,0,0,0,1,10,1,0,1,0, 3,NOTEBOOK
8.4,2.1,8.6,18,4.5,0,1,0,1,0,0,0,1,10,1,0,1,10, 4,NA
8.4,2.1,8.6,18,4.5,0,1,0,1,0,0,0,1,10,1,0,1,10, 4,SLEEP
8.4,2.1,8.6,18,4.5,0,1,0,1,0,0,0,1,10,1,0,1,10, 4,SLEEP
8.4,2.1,8.6,2,4.5,0,1,0,1,0,0,0,1,10,1,0,1,10, 4,SLEEP
8.4,6.3,8.6,2,18,0,1,0,1,0,0,0,1,10,1,0,1,10, 5,SLEEP
8.4,6.3,8.6,6,18,0,1,0,1,0,0,0,1,10,1,0,1,10, 5,SLEEP
8.4,6.3,8.6,6,18,0,1,0,1,0,0,0,1,10,1,0,1,10, 5,SLEEP
6.3,6.3,8.6,2,22.5,0,1,0,1,0,0,0,1,10,10,0,1,10, 5,SLEEP
6.3,6.3,8.6,2,22.5,0,1,0,1,0,0,0,1,10,10,0,1,10, 5,SLEEP
10.5,14.7,8.6,2,22.5,0,1,0,1,0,0,0,1,10,10,0,1,10, 5,SLEEP
10.5,10.5,2.15,2,13.5,0,1,0,1,0,0,0,1,10,1,0,1,10, 5,SLEEP
10.5,10.5,4.3,2,13.5,0,1,0,1,0,0,0,1,10,1,0,1,10, 5,SLEEP
10.5,2.1,6.45,2,4.5,0,1,0,1,0,0,0,1,10,1,0,1,10, 5,SLEEP
10.5,2.1,2.15,2,4.5,0,1,0,1,0,0,0,1,10,1,0,1,10, 5,SLEEP
10.5,2.1,8.6,2,4.5,0,1,0,1,0,0,0,1,10,1,0,1,10, 5,SLEEP
10.5,2.1,8.6,2,4.5,0,1,0,1,0,0,0,1,10,1,0,1,10, 5,SLEEP
10.5,2.1,2.15,8,18,0,1,0,1,0,0,0,1,10,1,0,1,10, 1,NA
8.4,2.1,2.15,8,18,0,1,0,1,0,0,0,1,10,1,0,1,10, 6,SWEEP
8.4,2.1,2.15,8,18,0,1,0,1,0,0,0,1,10,1,0,1,10, 6,SWEEP
8.4,84,2.15,8,4.5,0,1,0,1,0,0,0,1,10,1,0,1,10, 6,SWEEP
8.4,84,2.15,8,4.5,0,1,0,1,0,0,0,1,10,1,0,1,10, 6,SWEEP
8.4,84,2.15,8,4.5,0,1,0,1,0,0,0,1,10,1,0,1,0, 6,SWEEP
8.4,84,2.15,16,4.5,0,1,0,1,0,0,0,1,10,1,0,1,0, 6,SWEEP
54.6,84,6.45,10,4.5,0,1,0,1,0,0,0,1,10,1,0,1,0, 6,SWEEP
54.6,84,6.45,10,18,0,1,0,1,0,0,0,1,10,1,0,1,0, 6,SWEEP
54.6,84,6.45,10,18,0,1,0,1,0,0,0,1,10,1,0,1,0, 6,SWEEP
58.8,86.1,6.45,10,18,0,1,0,1,0,0,0,1,10,1,0,1,0, 6,SWEEP
58.8,86.1,10.75,10,18,0,1,0,1,0,0,0,1,10,10,0,1,0, 6,SWEEP
