6.3,6.3,10.75,130618,9,0,1,0,1,0,0,0,1,10,10,0,1,0,0,0,0,0,0, ,
6.3,6.3,10.75,130618,4.5,0,1,0,1,0,0,0,1,10,10,0,1,0,0,0,0,0,0, ,
6.3,6.3,10.75,130618,4.5,0,1,0,1,0,0,0,1,10,10,0,1,0,0,0,0,0,0, ,
6.3,6.3,10.75,130618,4.5,0,1,0,1,0,0,0,1,10,10,0,1,0,0,0,0,0,0, ,
6.3,6.3,10.75,130618,293895,0,1,0,1,0,0,0,1,10,10,0,1,0,0,0,0,0,0, ,
6.3,6.3,10.75,130618,293895,0,1,0,1,0,0,0,1,10,10,0,1,0,0,0,0,0,0, ,
6.3,6.3,10.75,130618,293895,0,1,0,1,0,0,0,1,10,10,0,1,0,0,0,0,0,0, ,
6.3,6.3,4.3,130618,4.5,0,1,0,1,0,0,0,1,10,10,0,1,0,0,10,0,0,0, ,
6.3,6.3,4.3,130618,4.5,0,1,0,1,0,0,0,1,10,10,0,1,0,0,10,0,0,0, ,
6.3,6.3,4.3,130618,4.5,0,1,0,1,0,0,0,1,10,10,0,1,0,0,10,0,0,0, ,
6.3,6.3,4.3,130618,4.5,0,1,0,1,0,0,0,1,10,10,0,1,0,0,10,0,0,0, ,
6.3,6.3,4.3,130618,4.5,0,1,0,1,0,0,0,1,10,10,0,1,0,0,10,0,0,0, ,
6.3,6.3,10.75,130618,4.5,0,1,0,1,0,0,0,1,10,10,0,1,0,0,10,0,0,0, ,
6.3,6.3,10.75,130618,4.5,0,1,0,1,0,0,0,1,10,10,0,1,0,0,10,0,0,0, ,
33.6,6.3,10.75,130618,4.5,0,1,0,1,0,0,0,1,10,10,0,1,0,0,10,0,0,0, ,
33.6,6.3,10.75,130618,4.5,0,1,0,1,0,0,0,1,10,10,0,1,0,0,10,0,0,0, ,
33.6,6.3,10.75,18,4.5,0,1,0,1,0,0,0,1,10,10,0,1,0,0,10,0,0,0, ,
33.6,6.3,10.75,18,4.5,0,1,0,1,0,0,0,1,10,10,0,1,0,0,10,0,0,0, ,
33.6,6.3,10.75,18,4.5,0,1,0,1,0,0,0,1,10,10,0,1,0,0,10,0,0,0, ,
33.6,6.3,10.75,18,4.5,0,1,0,1,0,0,0,1,10,10,0,1,0,0,10,0,0,0, ,
33.6,4.2,10.75,18,4.5,0,1,0,1,0,0,0,1,10,10,0,1,0,0,10,0,0,0, ,
33.6,4.2,10.75,8,4.5,0,1,0,1,0,0,0,1,10,10,0,1,0,0,10,0,0,0, ,
33.6,4.2,10.75,8,4.5,0,1,0,1,0,0,0,1,10,10,0,1,0,0,10,0,0,0, ,
33.6,137438.7,10.75,8,4.5,0,1,0,1,0,0,0,1,10,10,0,1,0,0,0,0,0,0, ,
33.6,137438.7,10.75,8,4.5,0,1,0,1,0,10,0,1,10,1,0,1,0,0,10,0,0,0, ,
33.6,137438.7,10.75,8,4.5,0,1,0,1,0,10,0,1,10,1,0,1,0,0,10,0,0,0, ,
33.6,137438.7,10.75,8,4.5,0,1,0,1,0,10,0,1,10,1,0,1,0,0,10,0,0,0, ,
33.6,137438.7,10.75,8,4.5,0,1,0,1,0,10,0,1,10,1,0,1,0,0,10,0,0,0, ,
33.6,137438.7,10.75,8,4.5,0,1,0,1,0,10,0,1,10,1,0,1,0,0,10,0,0,0, ,
33.6,137438.7,10.75,8,4.5,0,1,0,1,0,10,0,1,10,1,0,1,0,0,10,0,0,0, ,
33.6,137438.7,10.75,8,4.5,0,1,0,1,0,10,0,1,10,1,0,1,0,0,10,0,0,0, ,
33.6,137438.7,10.75,8,4.5,0,1,0,1,0,10,0,1,10,1,0,1,0,0,10,0,0,0, ,
33.6,137438.7,10.75,8,4.5,0,1,0,1,0,10,0,1,10,1,0,1,0,0,10,0,0,0, ,
33.6,137438.7,10.75,8,4.5,0,1,0,1,0,10,0,1,10,10,0,1,0,0,10,0,0,0, ,
33.6,137438.7,10.75,8,4.5,0,1,0,1,0,10,0,1,10,1,0,1,0,0,10,0,0,0, ,
33.6,137438.7,10.75,8,4.5,0,1,0,1,0,10,0,1,10,1,0,1,0,0,10,0,0,0, ,
33.6,137438.7,10.75,8,4.5,0,1,0,1,10,10,0,1,10,1,0,1,0,0,10,0,0,0, ,
33.6,137438.7,10.75,8,4.5,0,1,0,1,10,10,0,1,10,1,0,1,0,0,10,0,0,0, ,
33.6,137438.7,10.75,8,4.5,0,1,0,1,10,10,0,1,10,1,0,1,0,0,10,0,0,0, ,
33.6,137438.7,10.75,8,4.5,0,1,0,1,10,0,0,1,10,1,0,1,0,0,10,0,0,0, ,
33.6,137438.7,10.75,8,4.5,0,1,0,1,10,0,0,1,10,1,0,1,0,0,10,0,0,0, ,
33.6,137438.7,10.75,8,4.5,0,1,0,1,10,0,0,1,10,1,0,1,0,0,10,0,0,0, ,
33.6,137438.7,10.75,8,4.5,0,1,0,1,10,0,0,1,10,1,0,1,0,0,10,0,0,0, ,
33.6,137438.7,10.75,8,4.5,0,1,0,1,10,0,0,1,10,1,0,1,0,0,10,0,0,0, ,
33.6,137438.7,10.75,8,4.5,0,1,0,1,10,0,0,1,10,1,0,1,0,0,10,0,0,0, ,
33.6,137438.7,10.75,8,4.5,0,1,0,1,10,0,0,1,10,1,0,1,0,0,10,0,0,0, ,
33.6,137438.7,10.75,8,4.5,0,1,0,1,10,0,0,1,10,1,0,1,0,0,10,0,0,0, ,
33.6,137438.7,10.75,8,4.5,0,1,0,1,10,0,0,1,10,1,0,1,0,0,10,0,0,0, ,
33.6,137438.7,10.75,8,4.5,0,1,0,1,10,0,0,1,10,1,0,1,0,0,10,0,0,0, ,
33.6,137438.7,10.75,28,4.5,0,1,0,1,10,0,0,1,10,1,0,1,0,0,10,0,0,0, ,
33.6,137438.7,10.75,28,4.5,0,1,0,1,10,0,0,1,10,1,0,1,0,0,10,0,0,0, ,
33.6,137438.7,10.75,28,4.5,0,1,0,1,10,0,0,1,10,1,0,1,0,0,0,0,0,0, ,
33.6,137438.7,10.75,28,4.5,0,1,0,1,10,0,0,1,10,1,0,1,0,0,0,0,0,0, ,
33.6,137438.7,10.75,28,4.5,0,1,0,1,10,0,0,1,10,1,0,1,0,0,0,0,0,0, ,
8.4,137438.7,10.75,2,4.5,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,
8.4,137438.7,10.75,2,4.5,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,
10.5,137438.7,4.3,4,4.5,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,
10.5,137438.7,4.3,2,9,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,
16.8,137438.7,4.3,2,9,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,
16.8,88.2,6.45,2,4.5,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,
16.8,86.1,4.3,2,4.5,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,10, ,
16.8,86.1,12.9,2,4.5,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,
16.8,35487.9,12.9,2,4.5,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,
16.8,35487.9,4.3,0,18,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,
16.8,35487.9,4.3,0,4.5,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,
16.8,35487.9,4.3,0,4.5,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,10, ,
16.8,86.1,4.3,0,4.5,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,
16.8,86.1,4.3,0,4.5,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,10, ,
8.4,86.1,4.3,2,4.5,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,10, ,
8.4,86.1,4.3,12,4.5,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,
8.4,137088,4.3,12,4.5,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,
8.4,137088,4.3,12,4.5,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,
6.3,137088,2.15,12,4.5,0,1,0,1,0,0,0,1,10,10,10,1,0,0,0,0,0,0, ,
6.3,137088,2.15,130562,13.5,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,
6.3,137088,2.15,130562,13.5,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,10, ,
6.3,86.1,2.15,130562,13.5,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,
6.3,86.1,4.3,130562,4.5,0,1,0,1,0,0,0,1,10,10,10,1,0,0,0,0,0,0, ,
6.3,86.1,4.3,130562,4.5,0,1,0,1,0,0,0,1,10,10,10,1,0,0,0,0,0,0, ,
6.3,86.1,4.3,130562,13.5,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,
8.4,86.1,4.3,130562,13.5,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,
8.4,86.1,4.3,130562,4.5,0,1,0,1,0,0,0,1,10,10,10,1,0,0,0,0,0,0, ,
8.4,86.1,2.15,130562,4.5,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,10, ,
8.4,86.1,2.15,130562,18,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,
8.4,86.1,2.15,130562,18,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,
8.4,86.1,2.15,130562,18,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,
8.4,86.1,8.6,130562,4.5,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,
8.4,86.1,8.6,2,4.5,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,0, ,
8.4,86.1,8.6,18,4.5,0,1,0,1,0,0,0,1,10,1,10,1,0,0,0,0,0,10, ,
8.4,2.1,8.6,18,4.5,0,1,0,1,0,0,0,1,10,1,10,1,10,0,0,0,0,0, ,
8.4,2.1,8.6,18,4.5,0,1,0,1,0,0,0,1,10,1,10,1,10,0,0,0,0,0, ,
8.4,2.1,8.6,18,4.5,0,1,0,1,0,0,0,1,10,1,0,1,10,0,0,0,0,0, ,
8.4,2.1,8.6,2,4.5,0,1,0,1,0,0,0,1,10,1,0,1,10,0,0,0,0,0, ,
8.4,6.3,8.6,2,18,0,1,0,1,0,0,0,1,10,1,0,1,10,0,0,0,0,0, ,
8.4,6.3,8.6,6,18,0,1,0,1,0,0,0,1,10,1,0,1,10,0,0,0,0,0, ,
8.4,6.3,8.6,6,18,0,1,0,1,0,0,0,1,10,1,0,1,10,0,0,0,0,0, ,
6.3,6.3,8.6,2,22.5,0,1,0,1,0,0,0,1,10,10,0,1,10,0,0,0,0,0, ,
6.3,6.3,8.6,2,22.5,0,1,0,1,0,0,0,1,10,10,0,1,10,0,0,0,0,0, ,
10.5,14.7,8.6,2,22.5,0,1,0,1,0,0,0,1,10,10,0,1,10,0,0,0,0,0, ,
10.5,10.5,2.15,2,13.5,0,1,0,1,0,0,0,1,10,1,0,1,10,0,0,0,0,0, ,
10.5,10.5,4.3,2,13.5,0,1,0,1,0,0,0,1,10,1,0,1,10,0,0,0,0,0, ,
10.5,2.1,6.45,2,4.5,0,1,0,1,0,0,0,1,10,1,0,1,10,0,0,0,0,0, ,
10.5,2.1,2.15,2,4.5,0,1,0,1,0,0,0,1,10,1,0,1,10,0,0,0,0,0, ,
10.5,2.1,8.6,2,4.5,0,1,0,1,0,0,0,1,10,1,0,1,10,0,0,0,0,0, ,
10.5,2.1,8.6,2,4.5,0,1,0,1,0,0,0,1,10,1,0,1,10,0,0,0,0,0, ,
10.5,2.1,2.15,8,18,0,1,0,1,0,0,0,1,10,1,0,1,10,0,0,0,0,0, ,
8.4,2.1,2.15,8,18,0,1,0,1,0,0,0,1,10,1,0,1,10,0,0,0,0,10, ,
8.4,2.1,2.15,8,18,0,1,0,1,0,0,0,1,10,1,0,1,10,0,0,0,0,10, ,
8.4,84,2.15,8,4.5,0,1,0,1,0,0,0,1,10,1,0,1,10,0,10,0,0,0, ,
8.4,84,2.15,8,4.5,0,1,0,1,0,0,0,1,10,1,0,1,10,0,10,0,0,0, ,
8.4,84,2.15,8,4.5,0,1,0,1,0,0,0,1,10,1,0,1,0,0,0,0,0,10, ,
8.4,84,2.15,16,4.5,0,1,0,1,0,0,0,1,10,1,0,1,0,0,0,0,0,10, ,
54.6,84,6.45,10,4.5,0,1,0,1,0,0,0,1,10,1,0,1,0,0,0,0,0,0, ,
54.6,84,6.45,10,18,0,1,0,1,0,0,0,1,10,1,0,1,0,0,0,0,0,10, ,
54.6,84,6.45,10,18,0,1,0,1,0,0,0,1,10,1,0,1,0,0,0,0,0,10, ,
58.8,86.1,6.45,10,18,0,1,0,1,0,0,0,1,10,1,0,1,0,0,0,0,0,10, ,
58.8,86.1,10.75,10,18,0,1,0,1,0,0,0,1,10,10,0,1,0,0,0,0,0,0, ,
